Id,Date,Time,TotalIntensity,AverageIntensity
2022484408,5/7/2016,11,27,0.45
2022484408,5/7/2016,12,22,0.366667
2022484408,5/7/2016,13,20,0.333333
2022484408,5/7/2016,14,0,0
2022484408,5/7/2016,15,0,0
2022484408,5/7/2016,16,0,0
2022484408,5/7/2016,17,0,0
2022484408,5/7/2016,18,0,0
2022484408,5/7/2016,19,21,0.35
2022484408,5/7/2016,20,16,0.266667
2022484408,5/7/2016,21,0,0
2022484408,5/7/2016,22,0,0
2022484408,5/7/2016,23,0,0
2022484408,5/8/2016,00,0,0
2022484408,5/8/2016,01,0,0
2022484408,5/8/2016,02,0,0
2022484408,5/8/2016,03,0,0
2022484408,5/8/2016,04,0,0
2022484408,5/8/2016,05,0,0
2022484408,5/8/2016,06,0,0
2022484408,5/8/2016,07,0,0
2022484408,5/8/2016,08,8,0.133333
2022484408,5/8/2016,09,9,0.15
2022484408,5/8/2016,10,29,0.483333
2022484408,5/8/2016,11,33,0.55
2022484408,5/8/2016,12,28,0.466667
2022484408,5/8/2016,13,18,0.3
2022484408,5/8/2016,14,10,0.166667
2022484408,5/8/2016,15,0,0
2022484408,5/8/2016,16,0,0
2022484408,5/8/2016,17,0,0
2022484408,5/8/2016,18,0,0
2022484408,5/8/2016,19,0,0
2022484408,5/8/2016,20,0,0
2022484408,5/8/2016,21,0,0
2022484408,5/8/2016,22,0,0
2022484408,5/8/2016,23,0,0
2022484408,5/9/2016,00,0,0
2022484408,5/9/2016,01,0,0
2022484408,5/9/2016,02,0,0
2022484408,5/9/2016,03,0,0
2022484408,5/9/2016,04,0,0
2022484408,5/9/2016,05,0,0
2022484408,5/9/2016,06,15,0.25
2022484408,5/9/2016,07,34,0.566667
2022484408,5/9/2016,08,23,0.383333
2022484408,5/9/2016,09,43,0.716667
2022484408,5/9/2016,10,97,1.616667
2022484408,5/9/2016,11,8,0.133333
2022484408,5/9/2016,12,20,0.333333
2022484408,5/9/2016,13,6,0.1
2022484408,5/9/2016,14,112,1.866667
2022484408,5/9/2016,15,52,0.866667
2022484408,5/9/2016,16,23,0.383333
2022484408,5/9/2016,17,17,0.283333
2022484408,5/9/2016,18,25,0.416667
2022484408,5/9/2016,19,15,0.25
2022484408,5/9/2016,20,6,0.1
2022484408,5/9/2016,21,0,0
2022484408,5/9/2016,22,0,0
2022484408,5/9/2016,23,0,0
2022484408,5/10/2016,00,0,0
2022484408,5/10/2016,01,0,0
2022484408,5/10/2016,02,0,0
2022484408,5/10/2016,03,0,0
2022484408,5/10/2016,04,0,0
2022484408,5/10/2016,05,0,0
2022484408,5/10/2016,06,0,0
2022484408,5/10/2016,07,0,0
2022484408,5/10/2016,08,7,0.116667
2022484408,5/10/2016,09,18,0.3
2022484408,5/10/2016,10,108,1.8
2022484408,5/10/2016,11,72,1.2
2022484408,5/10/2016,12,23,0.383333
2022484408,5/10/2016,13,43,0.716667
2022484408,5/10/2016,14,100,1.666667
2022484408,5/10/2016,15,29,0.483333
2022484408,5/10/2016,16,12,0.2
2022484408,5/10/2016,17,39,0.65
2022484408,5/10/2016,18,22,0.366667
2022484408,5/10/2016,19,25,0.416667
2022484408,5/10/2016,20,0,0
2022484408,5/10/2016,21,0,0
2022484408,5/10/2016,22,0,0
2022484408,5/10/2016,23,0,0
2022484408,5/11/2016,00,0,0
2022484408,5/11/2016,01,0,0
2022484408,5/11/2016,02,0,0
2022484408,5/11/2016,03,0,0
2022484408,5/11/2016,04,0,0
2022484408,5/11/2016,05,0,0
2022484408,5/11/2016,06,0,0
2022484408,5/11/2016,07,0,0
2022484408,5/11/2016,08,0,0
2022484408,5/11/2016,09,2,0.033333
2022484408,5/11/2016,10,18,0.3
2022484408,5/11/2016,11,142,2.366667
2022484408,5/11/2016,12,22,0.366667
2022484408,5/11/2016,13,10,0.166667
2022484408,5/11/2016,14,104,1.733333
2022484408,5/11/2016,15,31,0.516667
2022484408,5/11/2016,16,35,0.583333
2022484408,5/11/2016,17,45,0.75
2022484408,5/11/2016,18,20,0.333333
2022484408,5/11/2016,19,19,0.316667
2022484408,5/11/2016,20,0,0
2022484408,5/11/2016,21,0,0
2022484408,5/11/2016,22,0,0
2022484408,5/11/2016,23,0,0
2022484408,5/12/2016,00,0,0
2022484408,5/12/2016,01,0,0
2022484408,5/12/2016,02,0,0
2022484408,5/12/2016,03,0,0
2022484408,5/12/2016,04,0,0
2022484408,5/12/2016,05,0,0
2022484408,5/12/2016,06,0,0
2022484408,5/12/2016,07,22,0.366667
2022484408,5/12/2016,08,14,0.233333
2022484408,5/12/2016,09,34,0.566667
2022484408,5/12/2016,10,83,1.383333
2022484408,5/12/2016,11,21,0.35
2022484408,5/12/2016,12,21,0.35
2022484408,5/12/2016,13,38,0.633333
2022484408,5/12/2016,14,35,0.583333
2022484408,5/12/2016,15,27,0.45
2026352035,4/12/2016,00,1,0.016667
2026352035,4/12/2016,01,0,0
2026352035,4/12/2016,02,0,0
2026352035,4/12/2016,03,0,0
2026352035,4/12/2016,04,0,0
2026352035,4/12/2016,05,0,0
2026352035,4/12/2016,06,21,0.35
2026352035,4/12/2016,07,14,0.233333
2026352035,4/12/2016,08,7,0.116667
2026352035,4/12/2016,09,14,0.233333
2026352035,4/12/2016,10,8,0.133333
2026352035,4/12/2016,11,35,0.583333
2026352035,4/12/2016,12,31,0.516667
2026352035,4/12/2016,13,4,0.066667
2026352035,4/12/2016,14,3,0.05
2026352035,4/12/2016,15,12,0.2
2026352035,4/12/2016,16,3,0.05
2026352035,4/12/2016,17,14,0.233333
2026352035,4/12/2016,18,17,0.283333
2026352035,4/12/2016,19,7,0.116667
2026352035,4/12/2016,20,14,0.233333
2026352035,4/12/2016,21,0,0
2026352035,4/12/2016,22,0,0
2026352035,4/12/2016,23,1,0.016667
2026352035,4/13/2016,00,0,0
2026352035,4/13/2016,01,1,0.016667
2026352035,4/13/2016,02,0,0
2026352035,4/13/2016,03,1,0.016667
2026352035,4/13/2016,04,0,0
2026352035,4/13/2016,05,1,0.016667
2026352035,4/13/2016,06,16,0.266667
2026352035,4/13/2016,07,18,0.3
2026352035,4/13/2016,08,12,0.2
2026352035,4/13/2016,09,15,0.25
2026352035,4/13/2016,10,3,0.05
2026352035,4/13/2016,11,12,0.2
2026352035,4/13/2016,12,12,0.2
2026352035,4/13/2016,13,7,0.116667
2026352035,4/13/2016,14,10,0.166667
2026352035,4/13/2016,15,26,0.433333
2026352035,4/13/2016,16,21,0.35
2026352035,4/13/2016,17,15,0.25
2026352035,4/13/2016,18,7,0.116667
2026352035,4/13/2016,19,16,0.266667
2026352035,4/13/2016,20,31,0.516667
2026352035,4/13/2016,21,11,0.183333
2026352035,4/13/2016,22,3,0.05
2026352035,4/13/2016,23,0,0
2026352035,4/14/2016,00,0,0
2026352035,4/14/2016,01,0,0
2026352035,4/14/2016,02,0,0
2026352035,4/14/2016,03,0,0
2026352035,4/14/2016,04,0,0
2026352035,4/14/2016,05,0,0
2026352035,4/14/2016,06,9,0.15
2026352035,4/14/2016,07,32,0.533333
2026352035,4/14/2016,08,23,0.383333
2026352035,4/14/2016,09,4,0.066667
2026352035,4/14/2016,10,5,0.083333
2026352035,4/14/2016,11,7,0.116667
2026352035,4/14/2016,12,9,0.15
2026352035,4/14/2016,13,9,0.15
2026352035,4/14/2016,14,11,0.183333
2026352035,4/14/2016,15,8,0.133333
2026352035,4/14/2016,16,8,0.133333
2026352035,4/14/2016,17,20,0.333333
2026352035,4/14/2016,18,20,0.333333
2026352035,4/14/2016,19,14,0.233333
2026352035,4/14/2016,20,14,0.233333
2026352035,4/14/2016,21,1,0.016667
2026352035,4/14/2016,22,3,0.05
2026352035,4/14/2016,23,0,0
2026352035,4/15/2016,00,1,0.016667
2026352035,4/15/2016,01,0,0
2026352035,4/15/2016,02,0,0
2026352035,4/15/2016,03,3,0.05
2026352035,4/15/2016,04,1,0.016667
2026352035,4/15/2016,05,0,0
2026352035,4/15/2016,06,21,0.35
2026352035,4/15/2016,07,11,0.183333
2026352035,4/15/2016,08,11,0.183333
2026352035,4/15/2016,09,7,0.116667
2026352035,4/15/2016,10,11,0.183333
2026352035,4/15/2016,11,4,0.066667
2026352035,4/15/2016,12,8,0.133333
2026352035,4/15/2016,13,5,0.083333
2026352035,4/15/2016,14,11,0.183333
2026352035,4/15/2016,15,18,0.3
2026352035,4/15/2016,16,9,0.15
2026352035,4/15/2016,17,17,0.283333
2026352035,4/15/2016,18,19,0.316667
2026352035,4/15/2016,19,11,0.183333
2026352035,4/15/2016,20,15,0.25
2026352035,4/15/2016,21,2,0.033333
2026352035,4/15/2016,22,2,0.033333
2026352035,4/15/2016,23,1,0.016667
2026352035,4/16/2016,00,0,0
2026352035,4/16/2016,01,2,0.033333
2026352035,4/16/2016,02,1,0.016667
2026352035,4/16/2016,03,0,0
2026352035,4/16/2016,04,1,0.016667
2026352035,4/16/2016,05,0,0
2026352035,4/16/2016,06,16,0.266667
2026352035,4/16/2016,07,8,0.133333
2026352035,4/16/2016,08,14,0.233333
2026352035,4/16/2016,09,10,0.166667
2026352035,4/16/2016,10,6,0.1
2026352035,4/16/2016,11,4,0.066667
2026352035,4/16/2016,12,4,0.066667
2026352035,4/16/2016,13,5,0.083333
2026352035,4/16/2016,14,14,0.233333
2026352035,4/16/2016,15,2,0.033333
2026352035,4/16/2016,16,5,0.083333
2026352035,4/16/2016,17,18,0.3
2026352035,4/16/2016,18,10,0.166667
2026352035,4/16/2016,19,8,0.133333
2026352035,4/16/2016,20,10,0.166667
2026352035,4/16/2016,21,5,0.083333
2026352035,4/16/2016,22,5,0.083333
2026352035,4/16/2016,23,2,0.033333
2026352035,4/17/2016,00,0,0
2026352035,4/17/2016,01,0,0
2026352035,4/17/2016,02,0,0
2026352035,4/17/2016,03,0,0
2026352035,4/17/2016,04,0,0
2026352035,4/17/2016,05,2,0.033333
2026352035,4/17/2016,06,15,0.25
2026352035,4/17/2016,07,12,0.2
2026352035,4/17/2016,08,9,0.15
2026352035,4/17/2016,09,9,0.15
2026352035,4/17/2016,10,3,0.05
2026352035,4/17/2016,11,9,0.15
2026352035,4/17/2016,12,1,0.016667
2026352035,4/17/2016,13,0,0
2026352035,4/17/2016,14,0,0
2026352035,4/17/2016,15,0,0
2026352035,4/17/2016,16,0,0
2026352035,4/17/2016,17,0,0
2026352035,4/17/2016,18,0,0
2026352035,4/17/2016,19,0,0
2026352035,4/17/2016,20,0,0
2026352035,4/17/2016,21,0,0
2026352035,4/17/2016,22,0,0
2026352035,4/17/2016,23,0,0
2026352035,4/18/2016,00,0,0
2026352035,4/18/2016,01,0,0
2026352035,4/18/2016,02,0,0
2026352035,4/18/2016,03,0,0
2026352035,4/18/2016,04,0,0
2026352035,4/18/2016,05,0,0
2026352035,4/18/2016,06,15,0.25
2026352035,4/18/2016,07,8,0.133333
2026352035,4/18/2016,08,3,0.05
2026352035,4/18/2016,09,5,0.083333
2026352035,4/18/2016,10,19,0.316667
2026352035,4/18/2016,11,8,0.133333
2026352035,4/18/2016,12,2,0.033333
2026352035,4/18/2016,13,14,0.233333
2026352035,4/18/2016,14,12,0.2
2026352035,4/18/2016,15,11,0.183333
2026352035,4/18/2016,16,11,0.183333
2026352035,4/18/2016,17,17,0.283333
2026352035,4/18/2016,18,19,0.316667
2026352035,4/18/2016,19,17,0.283333
2026352035,4/18/2016,20,14,0.233333
2026352035,4/18/2016,21,2,0.033333
2026352035,4/18/2016,22,3,0.05
2026352035,4/18/2016,23,2,0.033333
2026352035,4/19/2016,00,0,0
2026352035,4/19/2016,01,0,0
2026352035,4/19/2016,02,0,0
2026352035,4/19/2016,03,0,0
2026352035,4/19/2016,04,0,0
2026352035,4/19/2016,05,0,0
2026352035,4/19/2016,06,13,0.216667
2026352035,4/19/2016,07,11,0.183333
2026352035,4/19/2016,08,9,0.15
2026352035,4/19/2016,09,7,0.116667
2026352035,4/19/2016,10,7,0.116667
2026352035,4/19/2016,11,7,0.116667
2026352035,4/19/2016,12,9,0.15
2026352035,4/19/2016,13,2,0.033333
2026352035,4/19/2016,14,12,0.2
2026352035,4/19/2016,15,1,0.016667
2026352035,4/19/2016,16,7,0.116667
2026352035,4/19/2016,17,5,0.083333
2026352035,4/19/2016,18,24,0.4
2026352035,4/19/2016,19,6,0.1
2026352035,4/19/2016,20,8,0.133333
2026352035,4/19/2016,21,10,0.166667
2026352035,4/19/2016,22,1,0.016667
2026352035,4/19/2016,23,2,0.033333
2026352035,4/20/2016,00,4,0.066667
2026352035,4/20/2016,01,0,0
2026352035,4/20/2016,02,1,0.016667
2026352035,4/20/2016,03,0,0
2026352035,4/20/2016,04,0,0
2026352035,4/20/2016,05,9,0.15
2026352035,4/20/2016,06,13,0.216667
2026352035,4/20/2016,07,9,0.15
2026352035,4/20/2016,08,14,0.233333
2026352035,4/20/2016,09,12,0.2
2026352035,4/20/2016,10,13,0.216667
2026352035,4/20/2016,11,30,0.5
2026352035,4/20/2016,12,15,0.25
2026352035,4/20/2016,13,35,0.583333
2026352035,4/20/2016,14,37,0.616667
2026352035,4/20/2016,15,24,0.4
2026352035,4/20/2016,16,22,0.366667
2026352035,4/20/2016,17,15,0.25
2026352035,4/20/2016,18,34,0.566667
2026352035,4/20/2016,19,16,0.266667
2026352035,4/20/2016,20,11,0.183333
2026352035,4/20/2016,21,10,0.166667
2026352035,4/20/2016,22,1,0.016667
2026352035,4/20/2016,23,2,0.033333
2026352035,4/21/2016,00,0,0
2026352035,4/21/2016,01,1,0.016667
2026352035,4/21/2016,02,0,0
2026352035,4/21/2016,03,0,0
2026352035,4/21/2016,04,0,0
2026352035,4/21/2016,05,0,0
2026352035,4/21/2016,06,17,0.283333
2026352035,4/21/2016,07,12,0.2
2026352035,4/21/2016,08,2,0.033333
2026352035,4/21/2016,09,7,0.116667
2026352035,4/21/2016,10,1,0.016667
2026352035,4/21/2016,11,7,0.116667
2026352035,4/21/2016,12,8,0.133333
2026352035,4/21/2016,13,5,0.083333
2026352035,4/21/2016,14,10,0.166667
2026352035,4/21/2016,15,8,0.133333
2026352035,4/21/2016,16,5,0.083333
2026352035,4/21/2016,17,26,0.433333
2026352035,4/21/2016,18,14,0.233333
2026352035,4/21/2016,19,7,0.116667
2026352035,4/21/2016,20,19,0.316667
2026352035,4/21/2016,21,1,0.016667
2026352035,4/21/2016,22,1,0.016667
2026352035,4/21/2016,23,2,0.033333
2026352035,4/22/2016,00,0,0
2026352035,4/22/2016,01,0,0
2026352035,4/22/2016,02,0,0
2026352035,4/22/2016,03,0,0
2026352035,4/22/2016,04,0,0
2026352035,4/22/2016,05,0,0
2026352035,4/22/2016,06,17,0.283333
2026352035,4/22/2016,07,3,0.05
2026352035,4/22/2016,08,9,0.15
2026352035,4/22/2016,09,6,0.1
2026352035,4/22/2016,10,16,0.266667
2026352035,4/22/2016,11,20,0.333333
2026352035,4/22/2016,12,7,0.116667
2026352035,4/22/2016,13,6,0.1
2026352035,4/22/2016,14,2,0.033333
2026352035,4/22/2016,15,22,0.366667
2026352035,4/22/2016,16,11,0.183333
2026352035,4/22/2016,17,10,0.166667
2026352035,4/22/2016,18,10,0.166667
2026352035,4/22/2016,19,7,0.116667
2026352035,4/22/2016,20,12,0.2
2026352035,4/22/2016,21,0,0
2026352035,4/22/2016,22,1,0.016667
2026352035,4/22/2016,23,3,0.05
2026352035,4/23/2016,00,1,0.016667
2026352035,4/23/2016,01,0,0
2026352035,4/23/2016,02,0,0
2026352035,4/23/2016,03,0,0
2026352035,4/23/2016,04,0,0
2026352035,4/23/2016,05,0,0
2026352035,4/23/2016,06,25,0.416667
2026352035,4/23/2016,07,13,0.216667
2026352035,4/23/2016,08,35,0.583333
2026352035,4/23/2016,09,29,0.483333
2026352035,4/23/2016,10,43,0.716667
2026352035,4/23/2016,11,45,0.75
2026352035,4/23/2016,12,41,0.683333
2026352035,4/23/2016,13,34,0.566667
2026352035,4/23/2016,14,46,0.766667
2026352035,4/23/2016,15,25,0.416667
2026352035,4/23/2016,16,13,0.216667
2026352035,4/23/2016,17,30,0.5
2026352035,4/23/2016,18,23,0.383333
2026352035,4/23/2016,19,13,0.216667
2026352035,4/23/2016,20,14,0.233333
2026352035,4/23/2016,21,0,0
2026352035,4/23/2016,22,1,0.016667
2026352035,4/23/2016,23,1,0.016667
2026352035,4/24/2016,00,0,0
2026352035,4/24/2016,01,0,0
2026352035,4/24/2016,02,0,0
2026352035,4/24/2016,03,0,0
2026352035,4/24/2016,04,0,0
2026352035,4/24/2016,05,0,0
2026352035,4/24/2016,06,14,0.233333
2026352035,4/24/2016,07,13,0.216667
2026352035,4/24/2016,08,9,0.15
2026352035,4/24/2016,09,19,0.316667
2026352035,4/24/2016,10,6,0.1
2026352035,4/24/2016,11,11,0.183333
2026352035,4/24/2016,12,3,0.05
2026352035,4/24/2016,13,5,0.083333
2026352035,4/24/2016,14,9,0.15
2026352035,4/24/2016,15,8,0.133333
2026352035,4/24/2016,16,9,0.15
2026352035,4/24/2016,17,16,0.266667
2026352035,4/24/2016,18,12,0.2
2026352035,4/24/2016,19,8,0.133333
2026352035,4/24/2016,20,14,0.233333
2026352035,4/24/2016,21,6,0.1
2026352035,4/24/2016,22,1,0.016667
2026352035,4/24/2016,23,1,0.016667
2026352035,4/25/2016,00,0,0
2026352035,4/25/2016,01,0,0
2026352035,4/25/2016,02,0,0
2026352035,4/25/2016,03,0,0
2026352035,4/25/2016,04,0,0
2026352035,4/25/2016,05,0,0
2026352035,4/25/2016,06,25,0.416667
2026352035,4/25/2016,07,25,0.416667
2026352035,4/25/2016,08,28,0.466667
2026352035,4/25/2016,09,38,0.633333
2026352035,4/25/2016,10,13,0.216667
2026352035,4/25/2016,11,16,0.266667
2026352035,4/25/2016,12,17,0.283333
2026352035,4/25/2016,13,17,0.283333
2026352035,4/25/2016,14,32,0.533333
2026352035,4/25/2016,15,27,0.45
2026352035,4/25/2016,16,22,0.366667
2026352035,4/25/2016,17,0,0
2026352035,4/25/2016,18,0,0
2026352035,4/25/2016,19,0,0
2026352035,4/25/2016,20,0,0
2026352035,4/25/2016,21,0,0
2026352035,4/25/2016,22,0,0
2026352035,4/25/2016,23,0,0
2026352035,4/26/2016,00,0,0
2026352035,4/26/2016,01,0,0
2026352035,4/26/2016,02,0,0
2026352035,4/26/2016,03,0,0
2026352035,4/26/2016,04,0,0
2026352035,4/26/2016,05,0,0
2026352035,4/26/2016,06,2,0.033333
2026352035,4/26/2016,07,14,0.233333
2026352035,4/26/2016,08,14,0.233333
2026352035,4/26/2016,09,10,0.166667
2026352035,4/26/2016,10,13,0.216667
2026352035,4/26/2016,11,11,0.183333
2026352035,4/26/2016,12,18,0.3
2026352035,4/26/2016,13,32,0.533333
2026352035,4/26/2016,14,29,0.483333
2026352035,4/26/2016,15,26,0.433333
2026352035,4/26/2016,16,20,0.333333
2026352035,4/26/2016,17,17,0.283333
2026352035,4/26/2016,18,14,0.233333
2026352035,4/26/2016,19,22,0.366667
2026352035,4/26/2016,20,28,0.466667
2026352035,4/26/2016,21,15,0.25
2026352035,4/26/2016,22,1,0.016667
2026352035,4/26/2016,23,2,0.033333
2026352035,4/27/2016,00,1,0.016667
2026352035,4/27/2016,01,1,0.016667
2026352035,4/27/2016,02,0,0
2026352035,4/27/2016,03,1,0.016667
2026352035,4/27/2016,04,0,0
2026352035,4/27/2016,05,0,0
2026352035,4/27/2016,06,6,0.1
2026352035,4/27/2016,07,13,0.216667
2026352035,4/27/2016,08,3,0.05
2026352035,4/27/2016,09,2,0.033333
2026352035,4/27/2016,10,4,0.066667
2026352035,4/27/2016,11,6,0.1
2026352035,4/27/2016,12,6,0.1
2026352035,4/27/2016,13,34,0.566667
2026352035,4/27/2016,14,25,0.416667
2026352035,4/27/2016,15,25,0.416667
2026352035,4/27/2016,16,36,0.6
2026352035,4/27/2016,17,38,0.633333
2026352035,4/27/2016,18,22,0.366667
2026352035,4/27/2016,19,25,0.416667
2026352035,4/27/2016,20,20,0.333333
2026352035,4/27/2016,21,12,0.2
2026352035,4/27/2016,22,4,0.066667
2026352035,4/27/2016,23,2,0.033333
2026352035,4/28/2016,00,1,0.016667
2026352035,4/28/2016,01,0,0
2026352035,4/28/2016,02,0,0
2026352035,4/28/2016,03,1,0.016667
2026352035,4/28/2016,04,0,0
2026352035,4/28/2016,05,0,0
2026352035,4/28/2016,06,16,0.266667
2026352035,4/28/2016,07,12,0.2
2026352035,4/28/2016,08,4,0.066667
2026352035,4/28/2016,09,5,0.083333
2026352035,4/28/2016,10,15,0.25
2026352035,4/28/2016,11,12,0.2
2026352035,4/28/2016,12,10,0.166667
2026352035,4/28/2016,13,24,0.4
2026352035,4/28/2016,14,18,0.3
2026352035,4/28/2016,15,40,0.666667
2026352035,4/28/2016,16,45,0.75
2026352035,4/28/2016,17,36,0.6
2026352035,4/28/2016,18,19,0.316667
2026352035,4/28/2016,19,21,0.35
2026352035,4/28/2016,20,18,0.3
2026352035,4/28/2016,21,22,0.366667
2026352035,4/28/2016,22,10,0.166667
2026352035,4/28/2016,23,2,0.033333
2026352035,4/29/2016,00,1,0.016667
2026352035,4/29/2016,01,0,0
2026352035,4/29/2016,02,0,0
2026352035,4/29/2016,03,0,0
2026352035,4/29/2016,04,0,0
2026352035,4/29/2016,05,1,0.016667
2026352035,4/29/2016,06,1,0.016667
2026352035,4/29/2016,07,32,0.533333
2026352035,4/29/2016,08,19,0.316667
2026352035,4/29/2016,09,11,0.183333
2026352035,4/29/2016,10,20,0.333333
2026352035,4/29/2016,11,28,0.466667
2026352035,4/29/2016,12,29,0.483333
2026352035,4/29/2016,13,34,0.566667
2026352035,4/29/2016,14,29,0.483333
2026352035,4/29/2016,15,43,0.716667
2026352035,4/29/2016,16,21,0.35
2026352035,4/29/2016,17,17,0.283333
2026352035,4/29/2016,18,31,0.516667
2026352035,4/29/2016,19,17,0.283333
2026352035,4/29/2016,20,13,0.216667
2026352035,4/29/2016,21,3,0.05
2026352035,4/29/2016,22,2,0.033333
2026352035,4/29/2016,23,0,0
2026352035,4/30/2016,00,0,0
2026352035,4/30/2016,01,0,0
2026352035,4/30/2016,02,0,0
2026352035,4/30/2016,03,0,0
2026352035,4/30/2016,04,0,0
2026352035,4/30/2016,05,0,0
2026352035,4/30/2016,06,0,0
2026352035,4/30/2016,07,32,0.533333
2026352035,4/30/2016,08,17,0.283333
2026352035,4/30/2016,09,5,0.083333
2026352035,4/30/2016,10,13,0.216667
2026352035,4/30/2016,11,3,0.05
2026352035,4/30/2016,12,38,0.633333
2026352035,4/30/2016,13,34,0.566667
2026352035,4/30/2016,14,19,0.316667
2026352035,4/30/2016,15,6,0.1
2026352035,4/30/2016,16,10,0.166667
2026352035,4/30/2016,17,12,0.2
2026352035,4/30/2016,18,12,0.2
2026352035,4/30/2016,19,16,0.266667
2026352035,4/30/2016,20,12,0.2
2026352035,4/30/2016,21,0,0
2026352035,4/30/2016,22,4,0.066667
2026352035,4/30/2016,23,0,0
2026352035,5/1/2016,00,0,0
2026352035,5/1/2016,01,0,0
2026352035,5/1/2016,02,0,0
2026352035,5/1/2016,03,0,0
2026352035,5/1/2016,04,0,0
2026352035,5/1/2016,05,0,0
2026352035,5/1/2016,06,18,0.3
2026352035,5/1/2016,07,16,0.266667
2026352035,5/1/2016,08,13,0.216667
2026352035,5/1/2016,09,10,0.166667
2026352035,5/1/2016,10,30,0.5
2026352035,5/1/2016,11,11,0.183333
2026352035,5/1/2016,12,12,0.2
2026352035,5/1/2016,13,8,0.133333
2026352035,5/1/2016,14,14,0.233333
2026352035,5/1/2016,15,6,0.1
2026352035,5/1/2016,16,7,0.116667
2026352035,5/1/2016,17,7,0.116667
2026352035,5/1/2016,18,9,0.15
2026352035,5/1/2016,19,12,0.2
2026352035,5/1/2016,20,10,0.166667
2026352035,5/1/2016,21,5,0.083333
2026352035,5/1/2016,22,1,0.016667
2026352035,5/1/2016,23,2,0.033333
2026352035,5/2/2016,00,0,0
2026352035,5/2/2016,01,0,0
2026352035,5/2/2016,02,0,0
2026352035,5/2/2016,03,0,0
2026352035,5/2/2016,04,1,0.016667
2026352035,5/2/2016,05,0,0
2026352035,5/2/2016,06,18,0.3
2026352035,5/2/2016,07,8,0.133333
2026352035,5/2/2016,08,6,0.1
2026352035,5/2/2016,09,11,0.183333
2026352035,5/2/2016,10,8,0.133333
2026352035,5/2/2016,11,16,0.266667
2026352035,5/2/2016,12,20,0.333333
2026352035,5/2/2016,13,29,0.483333
2026352035,5/2/2016,14,31,0.516667
2026352035,5/2/2016,15,21,0.35
2026352035,5/2/2016,16,37,0.616667
2026352035,5/2/2016,17,36,0.6
2026352035,5/2/2016,18,37,0.616667
2026352035,5/2/2016,19,10,0.166667
2026352035,5/2/2016,20,32,0.533333
2026352035,5/2/2016,21,28,0.466667
2026352035,5/2/2016,22,6,0.1
2026352035,5/2/2016,23,0,0
2026352035,5/3/2016,00,0,0
2026352035,5/3/2016,01,0,0
2026352035,5/3/2016,02,0,0
2026352035,5/3/2016,03,0,0
2026352035,5/3/2016,04,0,0
2026352035,5/3/2016,05,0,0
2026352035,5/3/2016,06,0,0
2026352035,5/3/2016,07,16,0.266667
2026352035,5/3/2016,08,17,0.283333
2026352035,5/3/2016,09,12,0.2
2026352035,5/3/2016,10,16,0.266667
2026352035,5/3/2016,11,17,0.283333
2026352035,5/3/2016,12,3,0.05
2026352035,5/3/2016,13,27,0.45
2026352035,5/3/2016,14,31,0.516667
2026352035,5/3/2016,15,35,0.583333
2026352035,5/3/2016,16,27,0.45
2026352035,5/3/2016,17,20,0.333333
2026352035,5/3/2016,18,34,0.566667
2026352035,5/3/2016,19,25,0.416667
2026352035,5/3/2016,20,14,0.233333
2026352035,5/3/2016,21,9,0.15
2026352035,5/3/2016,22,0,0
2026352035,5/3/2016,23,1,0.016667
2026352035,5/4/2016,00,0,0
2026352035,5/4/2016,01,0,0
2026352035,5/4/2016,02,0,0
2026352035,5/4/2016,03,0,0
2026352035,5/4/2016,04,1,0.016667
2026352035,5/4/2016,05,1,0.016667
2026352035,5/4/2016,06,6,0.1
2026352035,5/4/2016,07,22,0.366667
2026352035,5/4/2016,08,9,0.15
2026352035,5/4/2016,09,20,0.333333
2026352035,5/4/2016,10,13,0.216667
2026352035,5/4/2016,11,16,0.266667
2026352035,5/4/2016,12,5,0.083333
2026352035,5/4/2016,13,16,0.266667
2026352035,5/4/2016,14,35,0.583333
2026352035,5/4/2016,15,37,0.616667
2026352035,5/4/2016,16,37,0.616667
2026352035,5/4/2016,17,29,0.483333
2026352035,5/4/2016,18,35,0.583333
2026352035,5/4/2016,19,24,0.4
2026352035,5/4/2016,20,30,0.5
2026352035,5/4/2016,21,5,0.083333
2026352035,5/4/2016,22,1,0.016667
2026352035,5/4/2016,23,3,0.05
2026352035,5/5/2016,00,0,0
2026352035,5/5/2016,01,0,0
2026352035,5/5/2016,02,0,0
2026352035,5/5/2016,03,0,0
2026352035,5/5/2016,04,0,0
2026352035,5/5/2016,05,24,0.4
2026352035,5/5/2016,06,27,0.45
2026352035,5/5/2016,07,20,0.333333
2026352035,5/5/2016,08,39,0.65
2026352035,5/5/2016,09,35,0.583333
2026352035,5/5/2016,10,32,0.533333
2026352035,5/5/2016,11,24,0.4
2026352035,5/5/2016,12,38,0.633333
2026352035,5/5/2016,13,41,0.683333
2026352035,5/5/2016,14,16,0.266667
2026352035,5/5/2016,15,43,0.716667
2026352035,5/5/2016,16,39,0.65
2026352035,5/5/2016,17,11,0.183333
2026352035,5/5/2016,18,33,0.55
2026352035,5/5/2016,19,22,0.366667
2026352035,5/5/2016,20,16,0.266667
2026352035,5/5/2016,21,12,0.2
2026352035,5/5/2016,22,2,0.033333
2026352035,5/5/2016,23,1,0.016667
2026352035,5/6/2016,00,0,0
